target_name,opt_seed,iter,objective,clip_sim,lpips,rmse,prompt,render
1159_29.png,0,2,0.14724761247634888,0.9052734375,0.561843752861023,0.19618207216262817,"enormous silver palm tree on a rock in the ocean at sunset, adventure hyper realistic render, photorealistic, long exposure photograph with vibrant turquoise puddles and warm golden light, inspired by Andrey Esionov's style, high definition photo with subtle texture and depth of field.",students\outputs\20260607-152239_ollama_refine_seeds\1159_29\seed0\candidate_002.png
1159_29.png,0,3,0.04735855758190155,0.88623046875,0.6277838349342346,0.21108807623386383,"enormous silver palm tree on a rock in the ocean at sunset with vibrant turquoise puddles and warm golden light, inspired by Andrey Esionov's style, high definition photo with subtle texture and depth of field, long exposure photograph with soft focus and gentle lens flares.",students\outputs\20260607-152239_ollama_refine_seeds\1159_29\seed0\candidate_003.png
1159_29.png,1,1,0.15613847970962524,0.93310546875,0.5780338644981384,0.19893312454223633,"arafed palm tree on a rock in the ocean at sunset, adventure hyper realistic render, photoreailstic, an enormous silver tree, puddles of turquoise water, the sun is shining. photographic, long exposure photograph, in matte painting, flooding, inspired by Andrey Esionov, photographic print, high definition photo, old tree",students\outputs\20260607-152239_ollama_refine_seeds\1159_29\seed1\candidate_001.png
1159_29.png,1,2,0.045378267765045166,0.91455078125,0.649531900882721,0.2196406126022339,"a majestic silver palm tree stands tall on a rugged rock in the ocean at sunset, hyper realistic render with vibrant turquoise puddles and long exposure photographic effect, inspired by Andrey Esionov's style, high definition photo with warm golden light and soft focus.",students\outputs\20260607-152239_ollama_refine_seeds\1159_29\seed1\candidate_002.png
1159_29.png,1,3,0.04838632047176361,0.8896484375,0.6311019659042358,0.21016015112400055,"A majestic silver palm tree stands tall on a rugged rock in the ocean at sunset, with warm golden light casting long shadows and soft focus, vibrant turquoise puddles reflecting the sky's hues, high definition photo with subtle lens flares and gentle overexposure.",students\outputs\20260607-152239_ollama_refine_seeds\1159_29\seed1\candidate_003.png
1159_29.png,2,1,0.15613847970962524,0.93310546875,0.5780338644981384,0.19893312454223633,"arafed palm tree on a rock in the ocean at sunset, adventure hyper realistic render, photoreailstic, an enormous silver tree, puddles of turquoise water, the sun is shining. photographic, long exposure photograph, in matte painting, flooding, inspired by Andrey Esionov, photographic print, high definition photo, old tree",students\outputs\20260607-152239_ollama_refine_seeds\1159_29\seed2\candidate_001.png
1159_29.png,2,2,0.0037427544593811035,0.896484375,0.6609290838241577,0.23181253671646118,"A majestic silver palm tree stands on a rocky outcropping in the ocean at sunset, hyper-realistic render with vibrant turquoise puddles and long exposure photographic effect, inspired by Andrey Esionov's style.",students\outputs\20260607-152239_ollama_refine_seeds\1159_29\seed2\candidate_002.png
1159_29.png,2,3,-0.05226975679397583,0.87744140625,0.6844407916069031,0.24527037143707275,"A majestic silver palm tree stands on a rocky outcropping in the ocean at sunset with vibrant turquoise puddles and long exposure photographic effect, capturing the warm golden hour light and subtle lens flares inspired by Andrey Esionov's hyper-realistic style.",students\outputs\20260607-152239_ollama_refine_seeds\1159_29\seed2\candidate_003.png
1159_3.png,0,1,0.1628425419330597,0.86572265625,0.5126059651374817,0.19027414917945862,"anime character with a sword and fire in his hand, trending on artstaton, glowing effect, looking like annie leonhart, inspired by Mandy Jurgens, kerberos, spectral, terada, avatar with a blond hair, by Joong Keun Lee, test subject supersoldier, swirls of fire, ash, in the style of clint cearley",students\outputs\20260607-152239_ollama_refine_seeds\1159_3\seed0\candidate_001.png
1159_3.png,0,2,0.15591394901275635,0.8134765625,0.4811481535434723,0.17641445994377136,"Anime character with a sword and fire in hand, trending on ArtStation, soft glowing effect, inspired by Mandy Jurgens' style of spectral colors, terada's dynamic lighting, Joong Keun Lee's avatar-like texture, Clint Cearley's warm color palette, ash swirling around the subject, blond hair styled like Annie Leonhart's.",students\outputs\20260607-152239_ollama_refine_seeds\1159_3\seed0\candidate_002.png
1159_3.png,0,3,0.1755005419254303,0.8359375,0.49057531356811523,0.16986164450645447,"Anime character with a sword and fire in hand, trending on ArtStation, soft glowing effect, inspired by Mandy Jurgens' spectral colors, Joong Keun Lee's avatar-like texture, Clint Cearley's warm color palette, ash swirling around the subject, blond hair styled like Annie Leonhart's, dynamic lighting reminiscent of terada's style, subtle gradient in background.",students\outputs\20260607-152239_ollama_refine_seeds\1159_3\seed0\candidate_003.png
1159_3.png,0,4,0.13714352250099182,0.79931640625,0.49755337834358215,0.16461950540542603,"Anime character with a sword and fire in hand, trending on ArtStation, soft glowing effect, inspired by Mandy Jurgens' spectral colors, Joong Keun Lee's detailed avatar-like texture, Clint Cearley's warm and vibrant color palette, ash swirling around the subject in subtle wisps, blond hair styled like Annie Leonhart's with gentle waves, dynamic lighting reminiscent of terada's style with soft shadows, background with a subtle gradient transitioning to a deep blue.",students\outputs\20260607-152239_ollama_refine_seeds\1159_3\seed0\candidate_004.png
1159_3.png,0,5,0.15295624732971191,0.80322265625,0.47876524925231934,0.17150115966796875,"Anime character with a sword and fire in hand, trending on ArtStation, soft glowing effect, inspired by Mandy Jurgens' spectral colors, Joong Keun Lee's detailed avatar-like texture, Clint Cearley's warm and vibrant color palette refined to deep blues and golden hues, ash swirling around the subject in subtle wisps with gentle, feathery edges, blond hair styled like Annie Leonhart's with soft, flowing waves under dynamic lighting reminiscent of terada's style with soft shadows and subtle highlights.",students\outputs\20260607-152239_ollama_refine_seeds\1159_3\seed0\candidate_005.png
1159_3.png,1,1,0.1628425419330597,0.86572265625,0.5126059651374817,0.19027414917945862,"anime character with a sword and fire in his hand, trending on artstaton, glowing effect, looking like annie leonhart, inspired by Mandy Jurgens, kerberos, spectral, terada, avatar with a blond hair, by Joong Keun Lee, test subject supersoldier, swirls of fire, ash, in the style of clint cearley",students\outputs\20260607-152239_ollama_refine_seeds\1159_3\seed1\candidate_001.png
1159_3.png,1,2,0.00540788471698761,0.79345703125,0.5767130851745605,0.21133606135845184,"anime character with sword and flames, inspired by Mandy Jurgens' kerberos, in the style of Joong Keun Lee's avatar, glowing spectral effect, ash swirls, soft focus lens, warm golden lighting, subtle background blur.",students\outputs\20260607-152239_ollama_refine_seeds\1159_3\seed1\candidate_002.png
1159_3.png,1,3,-0.01693648099899292,0.763671875,0.5764597058296204,0.20414865016937256,"Anime character with sword and flames, inspired by Mandy Jurgens' kerberos, in the style of Joong Keun Lee's avatar, soft warm golden light illuminates glowing spectral effects on her skin, ash swirls dance around her, subtle background blur, gentle focus lens.",students\outputs\20260607-152239_ollama_refine_seeds\1159_3\seed1\candidate_003.png
1159_3.png,2,1,0.1628425419330597,0.86572265625,0.5126059651374817,0.19027414917945862,"anime character with a sword and fire in his hand, trending on artstaton, glowing effect, looking like annie leonhart, inspired by Mandy Jurgens, kerberos, spectral, terada, avatar with a blond hair, by Joong Keun Lee, test subject supersoldier, swirls of fire, ash, in the style of clint cearley",students\outputs\20260607-152239_ollama_refine_seeds\1159_3\seed2\candidate_001.png
1159_3.png,2,2,0.18291254341602325,0.841796875,0.4767748713493347,0.18210946023464203,"Anime character with a sword and flames in hand, trending on ArtStation, glowing effect, inspired by Mandy Jurgens' style of spectral and terada's avatar with blond hair, Joong Keun Lee's influence, test subject supersoldier, soft focus lens, warm color palette, subtle ash and embers surrounding.",students\outputs\20260607-152239_ollama_refine_seeds\1159_3\seed2\candidate_002.png
1159_3.png,2,3,0.14824214577674866,0.83154296875,0.4908986985683441,0.19240212440490723,"Anime character with a sword and flames in hand, trending on ArtStation, glowing effect, inspired by Mandy Jurgens' spectral style and Terada's avatar with subtle blond highlights, Joong Keun Lee's influence on warm, soft focus lens, minimal ash and embers surrounding a shallow depth of field.",students\outputs\20260607-152239_ollama_refine_seeds\1159_3\seed2\candidate_003.png
1159_3.png,2,4,0.06583669781684875,0.8095703125,0.5333157181739807,0.21041789650917053,"Anime character with a sword and flames in hand, trending on ArtStation, glowing effect, inspired by Mandy Jurgens' spectral style and Terada's avatar with subtle blond highlights, Joong Keun Lee's influence on warm, soft focus lens, minimal ash and embers surrounding a shallow depth of field, vibrant orange-yellow flames with subtle gradient, delicate golden glow on the sword.",students\outputs\20260607-152239_ollama_refine_seeds\1159_3\seed2\candidate_004.png
1159_7.png,0,1,-0.15646113455295563,0.59912109375,0.5645155906677246,0.19106663763523102,"there is a small hedgehog sitting on top of a block of cake, hyper realistic 3 d render, translucent cube, feathery fluff, marvelous designer 3d rendered, boris vallego, citrinitas, 1 9 8 0 s cgi, mowhawk, nimbus, [ moist, crt filter, reluvy5213, fotorealistic",students\outputs\20260607-152239_ollama_refine_seeds\1159_7\seed0\candidate_001.png
1159_7.png,0,2,-0.2422822117805481,0.56396484375,0.6135619878768921,0.192685067653656,"there is a small hedgehog sitting on top of a block of cake with feathery fluff and mowhawk in a marvelous designer 3d rendered style with translucent cube and nimbus lighting, crt filter, fotorealistic, boris vallego, citrinitas, 1:9 aspect ratio",students\outputs\20260607-152239_ollama_refine_seeds\1159_7\seed0\candidate_002.png
1159_7.png,0,3,-0.18171972036361694,0.5673828125,0.5793733596801758,0.16972917318344116,"there is a small hedgehog sitting on top of a block of cake with feathery fluff and mohawk in a marvelous designer 3d rendered style with subtle crt filter, soft nimbus lighting, realistic textures and materials, boris vallego's vibrant color palette, citrinitas, 1:9 aspect ratio",students\outputs\20260607-152239_ollama_refine_seeds\1159_7\seed0\candidate_003.png
1159_7.png,1,1,-0.15646113455295563,0.59912109375,0.5645155906677246,0.19106663763523102,"there is a small hedgehog sitting on top of a block of cake, hyper realistic 3 d render, translucent cube, feathery fluff, marvelous designer 3d rendered, boris vallego, citrinitas, 1 9 8 0 s cgi, mowhawk, nimbus, [ moist, crt filter, reluvy5213, fotorealistic",students\outputs\20260607-152239_ollama_refine_seeds\1159_7\seed1\candidate_001.png
1159_7.png,1,2,-0.11607618629932404,0.62890625,0.5691120028495789,0.17587043344974518,there is a small hedgehog sitting on top of a block of cake in a warm and soft crt filtered light with feathery fluff and translucent cube background simplicity nimbus cloudy sky marvelous designer 3d rendered boris vallego style fotorealistic moist textures,students\outputs\20260607-152239_ollama_refine_seeds\1159_7\seed1\candidate_002.png
1159_7.png,1,3,-0.2572561651468277,0.5947265625,0.6569200158119202,0.19506271183490753,there is a small hedgehog sitting on top of a block of cake in warm soft crt filtered light with feathery fluff and translucent cube background simplicity nimbus cloudy sky marvelous designer 3d rendered boris vallego style fotorealistic moist detailed textures subtle lens flare,students\outputs\20260607-152239_ollama_refine_seeds\1159_7\seed1\candidate_003.png
1159_7.png,1,4,-0.1267346888780594,0.6796875,0.6459782123565674,0.160443976521492,there is a small hedgehog sitting on top of a block of cake in warm crt filtered light with feathery fluff and subtle lens flare soft focus nimbus cloudy sky moist detailed textures 3d rendered fotorealistic designer boris vallego style simplicity cube background,students\outputs\20260607-152239_ollama_refine_seeds\1159_7\seed1\candidate_004.png
1159_7.png,2,1,-0.15646113455295563,0.59912109375,0.5645155906677246,0.19106663763523102,"there is a small hedgehog sitting on top of a block of cake, hyper realistic 3 d render, translucent cube, feathery fluff, marvelous designer 3d rendered, boris vallego, citrinitas, 1 9 8 0 s cgi, mowhawk, nimbus, [ moist, crt filter, reluvy5213, fotorealistic",students\outputs\20260607-152239_ollama_refine_seeds\1159_7\seed2\candidate_001.png
1159_7.png,2,2,-0.11622646450996399,0.65771484375,0.5872266292572021,0.18671467900276184,"there is a small hedgehog sitting on top of a block of cake with feathery fluff and mohawk, hyper realistic 3d render with translucent cube, marvelous designer 3d rendered in the style of boris vallego's citrinitas, nostalgic 1980s crt filter aesthetic, soft focus, warm color palette, subtle lens flares",students\outputs\20260607-152239_ollama_refine_seeds\1159_7\seed2\candidate_002.png
1159_7.png,2,3,-0.102357417345047,0.6005859375,0.5344176292419434,0.16852572560310364,"there is a small hedgehog sitting on top of a block of cake with feathery fluff and mohawk in warm pastel colors, soft focus, subtle lens flares, nostalgic 1980s crt filter aesthetic, marvelous designer 3d rendered in the style of boris vallego's citrinitas with intricate textures and realistic lighting",students\outputs\20260607-152239_ollama_refine_seeds\1159_7\seed2\candidate_003.png
1159_7.png,2,4,-0.15784740447998047,0.58154296875,0.5611167550086975,0.17827361822128296,"there is a small hedgehog sitting on top of a block of cake with feathery fluff and mohawk in warm pastel colors, soft focus, subtle lens flares, nostalgic 1980s crt filter aesthetic, marvelous designer 3d rendered in the style of boris vallego's citrinitas with intricate realistic textures and delicate lighting effects",students\outputs\20260607-152239_ollama_refine_seeds\1159_7\seed2\candidate_004.png
1159_7.png,2,5,-0.10706567764282227,0.609375,0.5416229367256165,0.1748177409172058,there is a small hedgehog sitting on top of a block of cake with feathery fluff and mohawk in warm pastel colors soft focus subtle lens flares nostalgic 1980s crt filter aesthetic marvelous designer 3d rendered in the style of boris vallego's citrinitas but with more realistic textures and delicate lighting effects that capture intricate details,students\outputs\20260607-152239_ollama_refine_seeds\1159_7\seed2\candidate_005.png
7836.png,0,1,0.21025516092777252,0.83349609375,0.4761870503425598,0.14705388247966766,"astronaut standing on the surface of a planet with a bright light shining in the background, hq artwork, lost in the milky void, promotional artwork, expansive view, explorers, halo, portrait of a dreamer",students\outputs\20260607-152239_ollama_refine_seeds\7836\seed0\candidate_001.png
7836.png,0,2,0.18783734738826752,0.828125,0.5032109022140503,0.1370767503976822,"astronaut standing on a distant planet's surface with a vibrant aurora shining in the background, hq digital artwork, expansive view of the cosmos, explorers' portrait, soft focus halo, dreamy atmosphere.",students\outputs\20260607-152239_ollama_refine_seeds\7836\seed0\candidate_002.png
7836.png,0,3,0.1571139246225357,0.82763671875,0.5216373205184937,0.14888547360897064,"astronaut standing on a distant planet's surface with vibrant aurora shining in the background, hq digital artwork, expansive view of the cosmos, soft focus lens capturing subtle textures and colors, dreamy atmosphere with warm golden light.",students\outputs\20260607-152239_ollama_refine_seeds\7836\seed0\candidate_003.png
7836.png,1,1,0.21025516092777252,0.83349609375,0.4761870503425598,0.14705388247966766,"astronaut standing on the surface of a planet with a bright light shining in the background, hq artwork, lost in the milky void, promotional artwork, expansive view, explorers, halo, portrait of a dreamer",students\outputs\20260607-152239_ollama_refine_seeds\7836\seed1\candidate_001.png
7836.png,1,2,0.3279389441013336,0.8857421875,0.41934075951576233,0.13846248388290405,"Astronaut standing on the alien surface with a radiant solar flare in the background, high-quality digital painting, expansive view of the cosmos, explorers' portrait, soft halo effect, dreamy atmosphere.",students\outputs\20260607-152239_ollama_refine_seeds\7836\seed1\candidate_002.png
7836.png,1,3,0.2641352564096451,0.87060546875,0.44585689902305603,0.1606133133172989,"Astronaut standing on the alien surface amidst a vibrant solar flare with soft, ethereal light and subtle lens flares, high-quality digital painting, expansive view of the cosmos, explorers' portrait, dreamy atmosphere.",students\outputs\20260607-152239_ollama_refine_seeds\7836\seed1\candidate_003.png
7836.png,1,4,0.25896234810352325,0.85986328125,0.44173765182495117,0.15916328132152557,"Astronaut standing on an alien surface amidst vibrant solar flares with soft, warm light and subtle lens flares, high-quality digital painting with rich textures and colors, expansive view of the cosmos in dreamy atmosphere.",students\outputs\20260607-152239_ollama_refine_seeds\7836\seed1\candidate_004.png
7836.png,2,1,0.21025516092777252,0.83349609375,0.4761870503425598,0.14705388247966766,"astronaut standing on the surface of a planet with a bright light shining in the background, hq artwork, lost in the milky void, promotional artwork, expansive view, explorers, halo, portrait of a dreamer",students\outputs\20260607-152239_ollama_refine_seeds\7836\seed2\candidate_001.png
7836.png,2,2,0.20625603199005127,0.841796875,0.4913209080696106,0.14421993494033813,"astronaut standing on the surface of a distant planet with a radiant aurora shining in the background, hq artwork, lost in the milky void, promotional artwork, expansive view, explorers, soft halo, dreamy portrait of an astronaut",students\outputs\20260607-152239_ollama_refine_seeds\7836\seed2\candidate_002.png
7836.png,2,3,0.05794063210487366,0.759765625,0.5435073375701904,0.1583176553249359,"astronaut standing on the distant planet's surface with vibrant aurora shining softly in the expansive background, hq dreamy portrait of an explorer lost in the milky void under a radiant soft halo.",students\outputs\20260607-152239_ollama_refine_seeds\7836\seed2\candidate_003.png
9338.png,0,1,0.03477980196475983,0.7763671875,0.5461618304252625,0.19542555510997772,"painting of a mouse with a colorful tail and tail, inspired by Chris Rahn, crystalized scales, npc with a saint\'s halo, colossal fluffy tardigrade, in the style of ross tran, the squirrel king, full art, by Olha Darchuk, puffs of colored smoke, quokka, furry fluffy iridescent dragon",students\outputs\20260607-152239_ollama_refine_seeds\9338\seed0\candidate_001.png
9338.png,0,2,0.006720691919326782,0.7216796875,0.5137600898742676,0.20119890570640564,"painting of a mouse with iridescent crystalized scales and a fluffy colorful tail, inspired by Chris Rahn, colossal furry tardigrade in the style of Ross Tran, saint's halo, puffs of colored smoke, quokka, full art by Olha Darchuk, soft focus lens, warm golden lighting",students\outputs\20260607-152239_ollama_refine_seeds\9338\seed0\candidate_002.png
9338.png,0,3,0.11748816072940826,0.78662109375,0.46902137994766235,0.20011155307292938,"painting of a mouse with iridescent crystalline scales and a fluffy multicolored tail, inspired by Chris Rahn's style, in the warm golden light of Ross Tran's tardigrade, surrounded by soft puffs of colored smoke, saint's halo, quokka, full art by Olha Darchuk, captured with a soft focus lens",students\outputs\20260607-152239_ollama_refine_seeds\9338\seed0\candidate_003.png
9338.png,0,4,0.15092939138412476,0.8134765625,0.445905476808548,0.21664169430732727,"painting of a mouse with iridescent crystalline scales and a fluffy multicolored tail in warm golden light reminiscent of Ross Tran's tardigrade, surrounded by soft puffs of colored smoke and a saint's halo, captured with a soft focus lens on a subtle quokka-inspired background",students\outputs\20260607-152239_ollama_refine_seeds\9338\seed0\candidate_004.png
9338.png,0,5,0.007360696792602539,0.7890625,0.5196762084960938,0.2620255947113037,"painting of a mouse with iridescent crystalline scales and a fluffy multicolored tail in warm golden light reminiscent of Ross Tran's tardigrade, surrounded by soft puffs of colored smoke and delicate wisps of ethereal mist, captured with a soft focus lens on a subtle quokka-inspired background with muted pastel hues.",students\outputs\20260607-152239_ollama_refine_seeds\9338\seed0\candidate_005.png
9338.png,0,6,0.02233821153640747,0.84765625,0.5444022417068481,0.2809157967567444,"painting of a mouse with iridescent crystalline scales and fluffy multicolored tail in warm golden light reminiscent of Ross Tran's tardigrade, surrounded by soft pastel-hued wisps of mist on a subtle quokka-inspired background with muted pastel hues.",students\outputs\20260607-152239_ollama_refine_seeds\9338\seed0\candidate_006.png
9338.png,1,1,0.03477980196475983,0.7763671875,0.5461618304252625,0.19542555510997772,"painting of a mouse with a colorful tail and tail, inspired by Chris Rahn, crystalized scales, npc with a saint\'s halo, colossal fluffy tardigrade, in the style of ross tran, the squirrel king, full art, by Olha Darchuk, puffs of colored smoke, quokka, furry fluffy iridescent dragon",students\outputs\20260607-152239_ollama_refine_seeds\9338\seed1\candidate_001.png
9338.png,1,2,-0.30900874733924866,0.66357421875,0.7135413289070129,0.2590416371822357,"painting of a colossal furry iridescent dragon with crystalized scales and saint's halo, surrounded by puffs of colored smoke, in the style of Ross Tran, full art by Olha Darchuk.",students\outputs\20260607-152239_ollama_refine_seeds\9338\seed1\candidate_002.png
9338.png,1,3,-0.3002869188785553,0.68212890625,0.7241920232772827,0.2582238018512726,"painting of a colossal furry iridescent dragon with intricately crystalized scales and saint's halo in soft focus, surrounded by delicate wisps of colored smoke, in the dreamy ethereal style of Ross Tran, full art by Olha Darchuk.",students\outputs\20260607-152239_ollama_refine_seeds\9338\seed1\candidate_003.png
9338.png,2,1,0.03477980196475983,0.7763671875,0.5461618304252625,0.19542555510997772,"painting of a mouse with a colorful tail and tail, inspired by Chris Rahn, crystalized scales, npc with a saint\'s halo, colossal fluffy tardigrade, in the style of ross tran, the squirrel king, full art, by Olha Darchuk, puffs of colored smoke, quokka, furry fluffy iridescent dragon",students\outputs\20260607-152239_ollama_refine_seeds\9338\seed2\candidate_001.png
9338.png,2,2,-0.2955612540245056,0.66748046875,0.7072314023971558,0.25581032037734985,"painting of a colossal furry iridescent dragon with crystalized scales and saint's halo, surrounded by puffs of colored smoke, in the style of Ross Tran, full art, by Olha Darchuk.",students\outputs\20260607-152239_ollama_refine_seeds\9338\seed2\candidate_002.png
9338.png,2,3,-0.36338627338409424,0.6591796875,0.7260538339614868,0.2965121269226074,"painting of a colossal furry iridescent dragon with crystallized scales and saint's halo, surrounded by wispy puffs of pastel-colored smoke, in the style of Ross Tran, full art, soft focus, subtle highlights.",students\outputs\20260607-152239_ollama_refine_seeds\9338\seed2\candidate_003.png
